,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
0,武汉,37844,45027,0,5598,1585,420100,湖北省
1,孝感,2566,3329,0,674,89,420900,湖北省
2,黄冈,1603,2839,0,1149,87,421100,湖北省
3,荆州,1019,1510,0,451,40,421000,湖北省
4,鄂州,950,1338,0,350,38,420700,湖北省
5,随州,947,1283,0,309,27,421300,湖北省
6,襄阳,850,1167,0,294,23,420600,湖北省
7,宜昌,633,891,0,231,27,420500,湖北省
8,黄石,610,967,0,331,26,420200,湖北省
9,荆门,559,794,0,201,34,420800,湖北省
10,咸宁,488,766,0,268,10,421200,湖北省
11,十堰,452,641,0,187,2,420300,湖北省
12,仙桃,364,567,0,184,19,429004,湖北省
13,天门,328,473,0,133,12,429006,湖北省
14,恩施州,139,244,0,102,3,422800,湖北省
15,潜江,129,185,0,49,7,429005,湖北省
16,神农架林区,0,10,0,10,0,429021,湖北省
17,深圳,215,416,0,199,2,440300,广东省
18,广州,182,339,0,157,0,440100,广东省
19,东莞,65,92,0,26,1,441900,广东省
20,珠海,52,98,0,45,1,440400,广东省
21,佛山,51,84,0,33,0,440600,广东省
22,中山,24,66,0,42,0,442000,广东省
23,惠州,24,62,0,38,0,441300,广东省
24,江门,14,23,0,9,0,440700,广东省
25,湛江,10,22,0,12,0,440800,广东省
26,肇庆,9,18,0,8,1,441200,广东省
27,茂名,8,14,0,6,0,440900,广东省
28,梅州,6,16,0,10,0,441400,广东省
29,汕头,5,25,0,20,0,440500,广东省
30,韶关,5,10,0,5,0,440200,广东省
31,揭阳,4,8,0,4,0,445200,广东省
32,阳江,3,13,0,10,0,441700,广东省
33,清远,3,12,0,9,0,441800,广东省
34,汕尾,3,5,0,2,0,441500,广东省
35,河源,3,4,0,1,0,441600,广东省
36,潮州,1,5,0,4,0,445100,广东省
37,待明确地区,-2,0,0,2,0,0,广东省
38,信阳,172,269,0,95,2,411500,河南省
39,南阳,87,155,0,66,2,411300,河南省
40,郑州,64,156,0,92,0,410100,河南省
41,驻马店,44,139,0,95,0,411700,河南省
42,周口,42,76,0,34,0,411600,河南省
43,商丘,38,91,0,50,3,411400,河南省
44,新乡,28,57,0,26,3,410700,河南省
45,安阳,24,53,0,29,0,410500,河南省
46,许昌,23,39,0,16,0,411000,河南省
47,平顶山,22,58,0,35,1,410400,河南省
48,焦作,22,32,0,9,1,410800,河南省
49,洛阳,15,31,0,15,1,410300,河南省
50,漯河,14,35,0,21,0,411100,河南省
51,开封,13,26,0,13,0,410200,河南省
52,鹤壁,11,19,0,8,0,410600,河南省
53,濮阳,10,17,0,7,0,410900,河南省
54,三门峡,2,7,0,5,0,411200,河南省
55,济源,2,5,0,3,0,419001,河南省
56,待明确地区,-24,0,0,18,6,0,河南省
57,温州,258,504,0,245,1,330300,浙江省
58,台州,69,146,0,77,0,331000,浙江省
59,宁波,65,156,0,91,0,330200,浙江省
