,cityName,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
45,茂名,5,0,0,0,440900,广东省
46,潮州,4,0,0,0,445100,广东省
47,河源,1,0,0,0,441600,广东省
48,信阳,112,0,6,0,411500,河南省
49,南阳,99,2,2,2,411300,河南省
50,郑州,85,0,13,0,410100,河南省
51,驻马店,72,0,0,0,411700,河南省
52,商丘,60,0,0,0,411400,河南省
53,周口,52,0,1,0,411600,河南省
54,新乡,33,0,0,0,410700,河南省
55,安阳,33,0,1,0,410500,河南省
56,平顶山,28,0,0,0,410400,河南省
57,漯河,23,0,0,0,411100,河南省
58,许昌,19,0,0,0,411000,河南省
59,洛阳,12,0,1,0,410300,河南省
60,开封,12,0,1,0,410200,河南省
61,焦作,12,0,0,0,410800,河南省
62,鹤壁,10,0,0,0,410600,河南省
63,三门峡,7,0,0,0,411200,河南省
64,濮阳,4,0,0,0,410900,河南省
65,济源,2,0,0,0,419001,河南省
66,长沙,148,0,6,0,430100,湖南省
67,岳阳,83,0,0,0,430600,湖南省
68,邵阳,55,0,2,0,430500,湖南省
69,常德,50,0,3,0,430700,湖南省
70,娄底,40,0,3,0,431300,湖南省
71,怀化,35,0,1,0,431200,湖南省
72,衡阳,35,0,4,0,430400,湖南省
73,益阳,35,0,1,0,430900,湖南省
74,株洲,34,0,1,0,430200,湖南省
75,永州,26,0,5,0,431100,湖南省
76,郴州,22,0,1,0,431000,湖南省
77,湘潭,21,0,3,0,430300,湖南省
78,湘西自治州,6,0,1,0,433100,湖南省
79,张家界,3,0,0,0,430800,湖南省
80,合肥,81,0,5,0,340100,安徽省
81,阜阳,79,0,3,0,341200,安徽省
82,安庆,55,0,3,0,340800,安徽省
83,亳州,48,0,2,0,341600,安徽省
84,蚌埠,43,0,0,0,340300,安徽省
85,六安,30,0,1,0,341500,安徽省
86,马鞍山,28,0,1,0,340500,安徽省
87,宿州,23,0,0,0,341300,安徽省
88,芜湖,21,0,1,0,340200,安徽省
89,铜陵,19,0,1,0,340700,安徽省
90,滁州,11,0,1,0,341100,安徽省
91,淮北,11,0,0,0,340600,安徽省
92,池州,10,0,1,0,341700,安徽省
93,黄山,9,0,0,0,341000,安徽省
94,淮南,8,0,0,0,340400,安徽省
95,宣城,4,0,1,0,341800,安徽省
96,南昌,121,0,4,0,360100,江西省
97,九江,78,0,3,0,360400,江西省
98,新余,59,0,3,0,360500,江西省
99,上饶,50,0,4,0,361100,江西省
100,宜春,45,0,2,0,360900,江西省
101,赣州,42,0,1,0,360700,江西省
102,抚州,34,0,0,0,361000,江西省
103,萍乡,20,0,1,0,360300,江西省
104,吉安,15,0,1,0,360800,江西省
105,鹰潭,8,0,0,0,360600,江西省
106,景德镇,4,0,1,0,360200,江西省
107,万州区,60,0,0,1,500101,重庆市
108,开州区,18,0,0,0,500154,重庆市
109,云阳县,18,0,1,0,500235,重庆市
110,江北区,16,0,0,0,500105,重庆市
111,九龙坡区,15,0,0,1,500107,重庆市
112,忠县,15,0,0,0,500233,重庆市
113,垫江县,13,0,1,0,500231,重庆市
114,两江新区,13,0,0,0,-1,重庆市
115,渝中区,13,0,0,0,500103,重庆市
116,渝北区,12,0,0,0,500112,重庆市
117,长寿区,12,0,0,0,500115,重庆市
118,石柱县,12,0,0,0,500240,重庆市
119,巫溪县,11,0,0,0,500238,重庆市
120,綦江区,10,0,0,0,500110,重庆市
121,合川区,9,0,0,0,500117,重庆市
122,奉节县,9,0,0,0,500236,重庆市
123,璧山区,8,0,0,0,500120,重庆市
124,荣昌区,8,0,0,0,500153,重庆市
125,大渡口区,7,0,0,0,500104,重庆市
126,大足区,7,0,0,0,500111,重庆市
127,铜梁区,7,0,0,0,500151,重庆市
128,巫山县,7,0,4,0,500237,重庆市
129,南岸区,7,0,0,0,500108,重庆市
130,丰都县,6,0,1,0,500230,重庆市
131,潼南区,5,0,0,0,500152,重庆市
132,巴南区,3,0,0,0,500113,重庆市
133,江津区,3,0,0,0,500116,重庆市
134,永川区,3,0,1,0,500118,重庆市
135,梁平区,3,0,0,0,500155,重庆市
136,涪陵区,2,0,0,0,500102,重庆市
137,城口县,2,0,0,0,500229,重庆市
138,黔江区,2,0,0,0,500114,重庆市
139,沙坪坝区,2,0,0,0,500106,重庆市
140,彭水县,2,0,0,0,500243,重庆市
141,高新区,2,0,0,0,0,重庆市
142,秀山县,1,0,1,0,500241,重庆市
143,武隆区,1,0,0,0,500156,重庆市
144,苏州,52,0,3,0,320500,江苏省
145,南京,44,0,4,0,320100,江苏省
146,徐州,39,0,0,0,320300,江苏省
147,无锡,25,0,1,0,320200,江苏省
148,泰州,23,0,0,0,321200,江苏省
149,南通,22,0,0,0,320600,江苏省
150,淮安,22,0,1,0,320800,江苏省
151,常州,19,0,2,0,320400,江苏省
152,连云港,17,0,1,0,320700,江苏省
153,扬州,15,0,0,0,321000,江苏省
154,盐城,15,0,0,0,320900,江苏省
155,宿迁,10,0,0,0,321300,江苏省
156,镇江,5,0,0,0,321100,江苏省
157,成都,87,0,10,1,510100,四川省
158,南充,27,0,0,0,511300,四川省
159,广安,24,0,1,0,511600,四川省
160,绵阳,17,0,1,0,510700,四川省
161,内江,15,0,0,0,511000,四川省
162,达州,13,0,1,0,511700,四川省
163,德阳,12,0,0,0,510600,四川省
164,巴中,12,0,0,0,511900,四川省
165,攀枝花,10,0,0,0,510400,四川省
166,自贡,9,0,0,0,510300,四川省
167,泸州,9,0,0,0,510500,四川省
168,甘孜州,8,0,0,0,513300,四川省
169,宜宾,7,0,0,0,511500,四川省
170,凉山州,6,0,0,0,513400,四川省
171,广元,6,0,0,0,510800,四川省
172,遂宁,5,0,1,0,510900,四川省
173,雅安,5,0,0,0,511800,四川省
174,眉山,5,0,0,0,511400,四川省
175,乐山,2,0,0,0,511100,四川省
176,资阳,2,0,0,0,512000,四川省
177,阿坝州,1,0,0,0,513200,四川省
178,青岛,32,0,3,0,370200,山东省
179,临沂,28,0,1,0,371300,山东省
180,烟台,26,0,0,0,370600,山东省
181,威海,25,0,2,0,371000,山东省
182,济南,25,0,0,0,370100,山东省
183,济宁,21,0,3,0,370800,山东省
184,德州,19,0,1,0,371400,山东省
185,枣庄,16,0,0,0,370400,山东省
186,日照,14,0,0,0,371100,山东省
187,潍坊,14,0,0,0,370700,山东省
188,淄博,12,0,0,0,370300,山东省
189,泰安,12,0,1,0,370900,山东省
190,滨州,11,0,0,0,371600,山东省
191,聊城,10,0,0,0,371500,山东省
192,菏泽,10,0,0,0,371700,山东省
193,海淀区,45,0,0,0,110108,北京市
194,朝阳区,36,0,0,0,110105,北京市
195,大兴区,29,0,2,0,110115,北京市
196,西城区,28,0,0,0,110102,北京市
197,外地来京人员,20,0,2,0,-1,北京市
198,丰台区,18,0,0,0,110106,北京市
199,昌平区,14,0,0,0,110114,北京市
200,通州区,13,0,0,0,110112,北京市
201,石景山区,6,0,0,0,110107,北京市
202,顺义区,5,0,0,0,110113,北京市
203,房山区,5,0,0,0,110111,北京市
204,门头沟区,3,0,0,0,110109,北京市
205,怀柔区,3,0,0,0,110116,北京市
206,东城区,2,0,0,0,110101,北京市
207,延庆区,1,0,0,0,110119,北京市
208,待明确地区,0,0,19,1,0,北京市
209,外地来沪人员,81,0,6,1,-1,上海市
210,浦东新区,43,0,0,0,310115,上海市
211,宝山区,12,0,0,0,310113,上海市
212,徐汇区,11,0,0,0,310104,上海市
213,闵行区,10,0,0,0,310112,上海市
214,静安区,10,0,0,0,310106,上海市
215,长宁区,8,0,0,0,310105,上海市
216,松江区,8,0,0,0,310117,上海市
217,普陀区,6,0,0,0,310107,上海市
218,奉贤区,6,0,0,0,310120,上海市
219,虹口区,5,0,0,0,310109,上海市
220,黄浦区,5,0,0,0,310101,上海市
221,杨浦区,5,0,0,0,310110,上海市
222,嘉定区,3,0,0,0,310114,上海市
223,青浦区,3,0,0,0,310118,上海市
224,金山区,2,0,0,0,310116,上海市
225,崇明区,1,0,0,0,310151,上海市
226,未知地区,0,0,6,0,0,上海市
227,福州,53,0,2,0,350100,福建省
228,莆田,37,0,1,0,350300,福建省
229,泉州,35,0,0,0,350500,福建省
230,厦门,20,0,0,0,350200,福建省
231,漳州,13,0,0,0,350600,福建省
232,宁德,12,0,0,0,350900,福建省
233,三明,11,0,0,0,350400,福建省
234,南平,11,0,0,0,350700,福建省
235,龙岩,2,0,0,0,350800,福建省
236,哈尔滨,63,0,4,0,230100,黑龙江省
237,绥化,22,0,0,2,231200,黑龙江省
238,双鸭山,12,0,0,0,230500,黑龙江省
239,大庆,11,0,0,0,230600,黑龙江省
240,佳木斯,11,0,0,0,230800,黑龙江省
241,鸡西,9,0,0,0,230300,黑龙江省
242,牡丹江,8,0,0,0,231000,黑龙江省
243,七台河,8,0,0,0,230900,黑龙江省
244,齐齐哈尔,6,0,0,0,230200,黑龙江省
245,大兴安岭,2,0,0,0,232700,黑龙江省
246,鹤岗,2,0,0,0,230400,黑龙江省
247,黑河,1,0,0,0,231100,黑龙江省
248,西安,60,0,2,0,610100,陕西省
249,安康,17,0,0,0,610900,陕西省
250,汉中,16,0,0,0,610700,陕西省
251,咸阳,11,0,0,0,610400,陕西省
252,宝鸡,10,0,0,0,610300,陕西省
253,延安,7,0,0,0,610600,陕西省
254,铜川,7,0,0,0,610200,陕西省
255,渭南,6,0,0,0,610500,陕西省
256,商洛,5,0,0,0,611000,陕西省
257,榆林,1,0,0,0,610800,陕西省
258,韩城,1,0,0,0,610581,陕西省
259,杨凌,1,0,0,0,0,陕西省
260,南宁,27,0,0,0,450100,广西壮族自治区
261,北海,27,0,2,0,450500,广西壮族自治区
262,桂林,24,0,4,0,450300,广西壮族自治区
263,柳州,15,0,1,0,450200,广西壮族自治区
264,防城港,11,0,1,0,450600,广西壮族自治区
265,玉林,8,0,0,0,450900,广西壮族自治区
266,河池,8,0,0,0,451200,广西壮族自治区
267,梧州,5,0,2,0,450400,广西壮族自治区
268,贵港,5,0,0,0,450800,广西壮族自治区
269,贺州,4,0,0,0,451100,广西壮族自治区
270,钦州,3,0,0,0,450700,广西壮族自治区
271,百色,2,0,0,0,451000,广西壮族自治区
272,石家庄,21,0,1,0,130100,河北省
273,沧州,20,0,0,1,130900,河北省
274,邢台,16,0,0,0,130500,河北省
275,邯郸,14,0,0,0,130400,河北省
276,保定,13,0,2,0,130600,河北省
277,廊坊,12,0,1,0,131000,河北省
278,唐山,11,0,0,0,130200,河北省
279,张家口,9,0,0,0,130700,河北省
280,衡水,5,0,0,0,131100,河北省
281,承德,3,0,0,0,130800,河北省
282,秦皇岛,2,0,0,0,130300,河北省
283,昆明,34,0,0,0,530100,云南省
284,西双版纳,13,0,1,0,532800,云南省
285,玉溪,12,0,1,0,530400,云南省
286,昭通,9,0,0,0,530600,云南省
287,曲靖,9,0,1,0,530300,云南省
288,保山,8,0,0,0,530500,云南省
289,丽江,7,0,0,0,530700,云南省
290,大理,7,0,1,0,532901,云南省
291,红河,5,0,1,0,532500,云南省
292,德宏,5,0,0,0,533100,云南省
293,普洱,4,0,0,0,530800,云南省
294,楚雄,4,0,0,0,532301,云南省
295,临沧,1,0,0,0,530900,云南省
296,文山,1,0,0,0,532601,云南省
297,沈阳,18,0,0,0,210100,辽宁省
298,大连,13,0,2,0,210200,辽宁省
299,盘锦,8,0,0,0,211100,辽宁省
300,锦州,7,0,0,0,210700,辽宁省
301,阜新,7,0,0,0,210900,辽宁省
302,朝阳,6,0,0,0,211300,辽宁省
303,丹东,6,0,0,0,210600,辽宁省
304,葫芦岛,6,0,0,0,211400,辽宁省
305,本溪,3,0,0,0,210500,辽宁省
306,铁岭,3,0,0,0,211200,辽宁省
307,辽阳,2,0,0,0,211000,辽宁省
308,营口,1,0,0,0,210800,辽宁省
309,鞍山,1,0,0,0,210300,辽宁省
310,三亚,18,0,5,0,460200,海南省
311,海口,14,0,0,0,460100,海南省
312,万宁,11,0,0,0,469006,海南省
313,儋州,8,0,0,0,460400,海南省
314,琼海,6,0,0,0,469002,海南省
315,陵水,5,0,0,0,469028,海南省
316,临高,4,0,0,0,469024,海南省
317,澄迈,3,0,0,1,469023,海南省
318,定安,3,0,0,0,469021,海南省
319,昌江,3,0,0,0,469026,海南省
320,东方,2,0,0,0,469007,海南省
321,琼中,1,0,0,0,469030,海南省
322,乐东,1,0,0,0,469027,海南省
323,文昌,1,0,0,0,469005,海南省
324,晋中,19,0,2,0,140700,山西省
325,运城,16,0,1,0,140800,山西省
326,大同,9,0,0,0,140200,山西省
327,晋城,7,0,0,0,140500,山西省
328,太原,6,0,1,0,140100,山西省
329,吕梁,5,0,0,0,141100,山西省
330,长治,3,0,0,0,140400,山西省
331,朔州,3,0,0,0,140600,山西省
332,忻州,3,0,0,0,140900,山西省
333,阳泉,2,0,0,0,140300,山西省
334,临汾,1,0,0,0,141000,山西省
335,宝坻区,13,0,0,0,120115,天津市
336,河北区,10,0,0,0,120105,天津市
337,河东区,10,0,0,0,120102,天津市
338,和平区,6,0,0,0,120101,天津市
339,外地来津人员,6,0,0,0,0,天津市
340,河西区,4,0,0,0,120103,天津市
341,宁河区,4,0,0,0,120117,天津市
342,东丽区,3,0,0,0,120110,天津市
343,南开区,3,0,0,0,120104,天津市
344,西青区,3,0,0,0,120111,天津市
345,滨海新区,2,0,0,0,120116,天津市
346,红桥区,2,0,1,0,120106,天津市
347,津南区,1,0,0,0,120112,天津市
348,贵阳,10,0,1,0,520100,贵州省
349,六盘水,9,0,0,0,520200,贵州省
350,遵义,9,0,0,0,520300,贵州省
351,毕节,9,0,0,0,520500,贵州省
352,铜仁,6,0,1,0,520600,贵州省
353,黔南州,6,0,0,0,522700,贵州省
354,黔东南州,4,0,0,0,522600,贵州省
355,黔西南州,3,0,0,0,522300,贵州省
356,安顺,2,0,0,0,520400,贵州省
357,兰州,30,0,3,0,620100,甘肃省
358,天水,10,0,0,0,620500,甘肃省
359,陇南,4,0,0,0,621200,甘肃省
360,临夏,3,0,0,0,622901,甘肃省
361,定西,3,0,1,0,621100,甘肃省
362,张掖,2,0,0,0,620700,甘肃省
363,白银,1,0,0,0,620400,甘肃省
364,金昌,1,0,0,0,620300,甘肃省
365,平凉,1,0,0,0,620800,甘肃省
366,甘南,1,0,0,0,623000,甘肃省
367,庆阳,1,0,0,0,621000,甘肃省
368,长春,18,0,1,0,220100,吉林省
369,四平,7,0,0,0,220300,吉林省
370,吉林市,5,0,0,0,220200,吉林省
371,公主岭,3,0,0,0,220381,吉林省
372,延边,3,0,0,0,222400,吉林省
373,辽源,3,0,0,0,220400,吉林省
374,松原,2,0,0,0,220700,吉林省
375,通化,1,0,0,0,220500,吉林省
376,鄂尔多斯,9,0,0,0,150600,内蒙古自治区
377,包头,6,0,0,0,150200,内蒙古自治区
378,呼和浩特,4,0,0,0,150100,内蒙古自治区
379,巴彦淖尔,3,0,0,0,150800,内蒙古自治区
380,乌兰察布,3,0,0,0,150900,内蒙古自治区
381,呼伦贝尔,3,0,1,0,150700,内蒙古自治区
382,锡林郭勒盟,2,0,0,0,152500,内蒙古自治区
383,赤峰,2,0,0,0,150400,内蒙古自治区
384,兴安盟,1,0,0,0,152200,内蒙古自治区
385,通辽,1,0,0,0,150500,内蒙古自治区
386,乌海市,1,0,0,0,150300,内蒙古自治区
387,银川,20,0,1,0,640100,宁夏回族自治区
388,吴忠,7,0,0,0,640300,宁夏回族自治区
389,中卫,3,0,0,0,640500,宁夏回族自治区
390,固原,2,0,0,0,640400,宁夏回族自治区
391,宁东管委会,1,0,0,0,0,宁夏回族自治区
392,石嘴山,1,0,0,0,640200,宁夏回族自治区
393,乌鲁木齐,12,0,0,0,650100,新疆维吾尔自治区
394,伊犁州,7,0,0,0,654000,新疆维吾尔自治区
395,第九师,4,0,0,0,0,新疆维吾尔自治区
396,吐鲁番,1,0,0,0,650400,新疆维吾尔自治区
397,第七师,1,0,0,0,-1,新疆维吾尔自治区
398,第八师,1,0,0,0,0,新疆维吾尔自治区
399,阿克苏,1,0,0,0,652901,新疆维吾尔自治区
400,昌吉,1,0,0,0,652301,新疆维吾尔自治区
401,第六师,1,0,0,0,0,新疆维吾尔自治区
402,西宁,12,0,0,0,630100,青海省
403,海北州,3,0,0,0,632200,青海省
404,拉萨,1,0,0,0,540100,西藏自治区
