,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
0,武汉,36336,41152,0,3507,1309,420100,湖北省
1,孝感,2760,3279,0,449,70,420900,湖北省
2,黄冈,1914,2831,0,839,78,421100,湖北省
3,荆州,1159,1501,0,305,37,421000,湖北省
4,随州,1103,1267,0,140,24,421300,湖北省
5,鄂州,995,1274,0,244,35,420700,湖北省
6,襄阳,984,1155,0,151,20,420600,湖北省
7,黄石,761,983,0,207,15,420200,湖北省
8,荆门,750,915,0,132,33,420800,湖北省
9,宜昌,715,895,0,156,24,420500,湖北省
10,咸宁,670,861,0,181,10,421200,湖北省
11,十堰,484,612,0,126,2,420300,湖北省
12,天门,436,485,0,39,10,429006,湖北省
13,仙桃,405,531,0,107,19,429004,湖北省
14,恩施州,163,249,0,82,4,422800,湖北省
15,潜江,158,182,0,18,6,429005,湖北省
16,神农架林区,0,10,0,10,0,429021,湖北省
17,深圳,261,415,0,152,2,440300,广东省
18,广州,207,339,0,132,0,440100,广东省
19,东莞,69,89,0,19,1,441900,广东省
20,佛山,61,84,0,23,0,440600,广东省
21,珠海,56,97,0,41,0,440400,广东省
22,中山,27,66,0,39,0,442000,广东省
23,惠州,24,58,0,34,0,441300,广东省
24,江门,18,23,0,5,0,440700,广东省
25,汕头,11,25,0,14,0,440500,广东省
26,湛江,11,22,0,11,0,440800,广东省
27,茂名,11,14,0,3,0,440900,广东省
28,肇庆,8,17,0,8,1,441200,广东省
29,梅州,8,16,0,8,0,441400,广东省
30,韶关,6,10,0,4,0,440200,广东省
31,阳江,4,13,0,9,0,441700,广东省
32,揭阳,4,8,0,4,0,445200,广东省
33,潮州,4,5,0,1,0,445100,广东省
34,清远,3,12,0,9,0,441800,广东省
35,汕尾,3,5,0,2,0,441500,广东省
36,河源,3,4,0,1,0,441600,广东省
37,待明确地区,-5,0,0,5,0,0,广东省
38,信阳,176,262,0,84,2,411500,河南省
39,南阳,87,154,0,65,2,411300,河南省
40,郑州,75,151,0,76,0,410100,河南省
41,驻马店,63,138,0,75,0,411700,河南省
42,周口,43,75,0,32,0,411600,河南省
43,商丘,42,91,0,46,3,411400,河南省
44,新乡,34,57,0,21,2,410700,河南省
45,平顶山,33,58,0,24,1,410400,河南省
46,安阳,27,51,0,24,0,410500,河南省
47,许昌,27,38,0,11,0,411000,河南省
48,焦作,24,32,0,7,1,410800,河南省
49,漯河,22,34,0,12,0,411100,河南省
50,洛阳,20,31,0,11,0,410300,河南省
51,开封,18,26,0,8,0,410200,河南省
52,鹤壁,14,19,0,5,0,410600,河南省
53,濮阳,13,17,0,4,0,410900,河南省
54,济源,5,5,0,0,0,419001,河南省
55,三门峡,3,7,0,4,0,411200,河南省
56,待明确地区,-5,0,0,0,5,0,河南省
57,蚌埠,140,158,0,13,5,340300,安徽省
58,合肥,121,171,0,49,1,340100,安徽省
59,阜阳,112,153,0,41,0,341200,安徽省
60,亳州,73,108,0,35,0,341600,安徽省
61,安庆,49,83,0,34,0,340800,安徽省
62,六安,47,68,0,21,0,341500,安徽省
63,宿州,25,40,0,15,0,341300,安徽省
64,马鞍山,24,36,0,12,0,340500,安徽省
65,芜湖,18,31,0,13,0,340200,安徽省
66,铜陵,17,28,0,11,0,340700,安徽省
67,淮北,17,27,0,10,0,340600,安徽省
68,淮南,17,25,0,8,0,340400,安徽省
69,池州,11,17,0,6,0,341700,安徽省
70,黄山,8,9,0,1,0,341000,安徽省
71,滁州,6,13,0,7,0,341100,安徽省
72,宣城,2,6,0,4,0,341800,安徽省
73,温州,309,503,0,194,0,330300,浙江省
74,宁波,93,156,0,63,0,330200,浙江省
75,台州,82,146,0,64,0,331000,浙江省
76,杭州,75,168,0,93,0,330100,浙江省
77,嘉兴,30,43,0,13,0,330400,浙江省
78,金华,25,55,0,30,0,330700,浙江省
79,绍兴,23,42,0,19,0,330600,浙江省
80,衢州,11,21,0,10,0,330800,浙江省
81,丽水,6,17,0,11,0,331100,浙江省
82,舟山,5,10,0,5,0,330900,浙江省
83,湖州,5,10,0,5,0,330500,浙江省
84,南昌,139,228,0,89,0,360100,江西省
85,九江,95,117,0,22,0,360400,江西省
86,上饶,88,123,0,35,0,361100,江西省
87,新余,85,129,0,44,0,360500,江西省
88,宜春,82,106,0,24,0,360900,江西省
89,赣州,57,76,0,18,1,360700,江西省
90,抚州,50,72,0,22,0,361000,江西省
91,萍乡,28,33,0,5,0,360300,江西省
92,鹰潭,15,18,0,3,0,360600,江西省
93,吉安,11,21,0,10,0,360800,江西省
94,景德镇,3,6,0,3,0,360200,江西省
95,赣江新区,1,1,0,0,0,0,江西省
96,长沙,148,241,0,92,1,430100,湖南省
97,岳阳,90,154,0,63,1,430600,湖南省
98,常德,45,79,0,34,0,430700,湖南省
99,株洲,43,78,0,35,0,430200,湖南省
100,娄底,41,76,0,35,0,431300,湖南省
101,邵阳,33,101,0,67,1,430500,湖南省
102,益阳,29,59,0,30,0,430900,湖南省
103,衡阳,20,48,0,28,0,430400,湖南省
104,湘潭,20,35,0,15,0,430300,湖南省
105,永州,13,43,0,30,0,431100,湖南省
106,郴州,13,39,0,26,0,431000,湖南省
107,怀化,8,40,0,32,0,431200,湖南省
108,湘西自治州,2,8,0,6,0,433100,湖南省
109,张家界,0,5,0,5,0,430800,湖南省
110,南京,60,92,0,32,0,320100,江苏省
111,苏州,55,86,0,31,0,320500,江苏省
112,徐州,37,79,0,42,0,320300,江苏省
113,淮安,37,65,0,28,0,320800,江苏省
114,无锡,36,55,0,19,0,320200,江苏省
115,连云港,35,48,0,13,0,320700,江苏省
116,常州,29,49,0,20,0,320400,江苏省
117,南通,23,40,0,17,0,320600,江苏省
118,泰州,17,37,0,20,0,321200,江苏省
119,扬州,14,23,0,9,0,321000,江苏省
120,盐城,12,27,0,15,0,320900,江苏省
121,镇江,7,12,0,5,0,321100,江苏省
122,宿迁,6,13,0,7,0,321300,江苏省
123,哈尔滨,153,188,0,32,3,230100,黑龙江省
124,双鸭山,44,50,0,4,2,230500,黑龙江省
125,鸡西,44,46,0,2,0,230300,黑龙江省
126,齐齐哈尔,31,42,0,10,1,230200,黑龙江省
127,绥化,28,46,0,14,4,231200,黑龙江省
128,大庆,15,20,0,4,1,230600,黑龙江省
129,黑河,14,14,0,0,0,231100,黑龙江省
130,七台河,12,16,0,4,0,230900,黑龙江省
131,牡丹江,11,12,0,1,0,231000,黑龙江省
132,佳木斯,4,15,0,11,0,230800,黑龙江省
133,鹤岗,3,5,0,2,0,230400,黑龙江省
134,大兴安岭,1,2,0,1,0,232700,黑龙江省
135,伊春,1,1,0,0,0,230700,黑龙江省
136,济南,34,47,0,13,0,370100,山东省
137,烟台,34,47,0,13,0,370600,山东省
138,潍坊,34,44,0,10,0,370700,山东省
139,济宁,32,52,0,20,0,370800,山东省
140,青岛,30,57,0,26,1,370200,山东省
141,威海,29,38,0,9,0,371000,山东省
142,德州,27,37,0,9,1,371400,山东省
143,聊城,26,38,0,12,0,371500,山东省
144,泰安,26,32,0,6,0,370900,山东省
145,淄博,24,29,0,5,0,370300,山东省
146,枣庄,17,24,0,7,0,370400,山东省
147,日照,13,16,0,3,0,371100,山东省
148,临沂,12,47,0,35,0,371300,山东省
149,菏泽,5,18,0,13,0,371700,山东省
150,滨州,5,15,0,10,0,371600,山东省
151,万州区,70,108,0,35,3,500101,重庆市
152,江北区,25,28,0,3,0,500105,重庆市
153,合川区,17,23,0,6,0,500117,重庆市
154,綦江区,17,23,0,6,0,500110,重庆市
155,潼南区,16,18,0,2,0,500152,重庆市
156,垫江县,14,20,0,6,0,500231,重庆市
157,奉节县,14,20,0,6,0,500236,重庆市
158,长寿区,12,21,0,9,0,500115,重庆市
159,南岸区,12,15,0,3,0,500108,重庆市
160,九龙坡区,11,20,0,8,1,500107,重庆市
161,大足区,11,14,0,3,0,500111,重庆市
162,忠县,10,20,0,10,0,500233,重庆市
163,两江新区,10,17,0,7,0,-1,重庆市
164,渝北区,9,16,0,7,0,500112,重庆市
165,云阳县,8,24,0,16,0,500235,重庆市
166,渝中区,8,20,0,12,0,500103,重庆市
